,true,pred
5204,tensor(4),tensor(0)
5205,tensor(2),tensor(2)
5206,tensor(5),tensor(2)
5207,tensor(3),tensor(0)
5208,tensor(2),tensor(3)
5209,tensor(3),tensor(2)
5210,tensor(3),tensor(0)
5211,tensor(5),tensor(2)
5212,tensor(5),tensor(0)
5213,tensor(1),tensor(0)
5214,tensor(5),tensor(2)
5215,tensor(0),tensor(1)
5216,tensor(1),tensor(0)
5217,tensor(1),tensor(0)
5218,tensor(5),tensor(1)
5219,tensor(3),tensor(4)
5220,tensor(2),tensor(0)
5221,tensor(2),tensor(1)
5222,tensor(3),tensor(2)
5223,tensor(2),tensor(2)
5224,tensor(3),tensor(3)
5225,tensor(2),tensor(2)
5226,tensor(1),tensor(4)
5227,tensor(3),tensor(0)
5228,tensor(3),tensor(2)
5229,tensor(1),tensor(0)
5230,tensor(3),tensor(0)
5231,tensor(3),tensor(3)
5232,tensor(3),tensor(2)
5233,tensor(4),tensor(0)
5234,tensor(2),tensor(3)
5235,tensor(1),tensor(2)
5236,tensor(0),tensor(1)
5237,tensor(0),tensor(4)
5238,tensor(3),tensor(2)
5239,tensor(3),tensor(1)
5240,tensor(2),tensor(2)
5241,tensor(2),tensor(0)
5242,tensor(1),tensor(4)
5243,tensor(0),tensor(1)
5244,tensor(3),tensor(2)
5245,tensor(4),tensor(0)
5246,tensor(5),tensor(0)
5247,tensor(3),tensor(0)
5248,tensor(3),tensor(2)
5249,tensor(4),tensor(0)
5250,tensor(3),tensor(4)
5251,tensor(2),tensor(0)
5252,tensor(3),tensor(2)
5253,tensor(3),tensor(0)
5254,tensor(2),tensor(0)
5255,tensor(3),tensor(2)
5256,tensor(3),tensor(3)
5257,tensor(5),tensor(2)
5258,tensor(3),tensor(0)
5259,tensor(1),tensor(1)
5260,tensor(3),tensor(2)
5261,tensor(0),tensor(0)
5262,tensor(2),tensor(0)
5263,tensor(0),tensor(2)
5264,tensor(5),tensor(5)
5265,tensor(2),tensor(0)
5266,tensor(1),tensor(1)
5267,tensor(3),tensor(0)
5268,tensor(2),tensor(0)
5269,tensor(0),tensor(0)
5270,tensor(1),tensor(0)
5271,tensor(2),tensor(0)
5272,tensor(1),tensor(2)
5273,tensor(5),tensor(1)
5274,tensor(3),tensor(4)
5275,tensor(0),tensor(0)
5276,tensor(2),tensor(0)
5277,tensor(3),tensor(2)
5278,tensor(0),tensor(0)
5279,tensor(5),tensor(5)
5280,tensor(3),tensor(2)
5281,tensor(3),tensor(0)
5282,tensor(0),tensor(2)
5283,tensor(1),tensor(0)
5284,tensor(2),tensor(0)
5285,tensor(1),tensor(3)
5286,tensor(4),tensor(4)
5287,tensor(3),tensor(0)
5288,tensor(0),tensor(3)
5289,tensor(0),tensor(4)
5290,tensor(1),tensor(1)
5291,tensor(3),tensor(0)
5292,tensor(1),tensor(0)
5293,tensor(5),tensor(4)
5294,tensor(3),tensor(1)
5295,tensor(0),tensor(2)
5296,tensor(0),tensor(0)
5297,tensor(0),tensor(2)
5298,tensor(0),tensor(0)
5299,tensor(0),tensor(2)
5300,tensor(3),tensor(2)
5301,tensor(3),tensor(0)
5302,tensor(4),tensor(0)
5303,tensor(1),tensor(0)
5304,tensor(0),tensor(0)
5305,tensor(3),tensor(4)
5306,tensor(5),tensor(0)
5307,tensor(2),tensor(2)
5308,tensor(2),tensor(2)
5309,tensor(4),tensor(0)
5310,tensor(2),tensor(2)
5311,tensor(3),tensor(1)
5312,tensor(2),tensor(0)
5313,tensor(1),tensor(4)
5314,tensor(0),tensor(0)
5315,tensor(3),tensor(1)
5316,tensor(3),tensor(0)
5317,tensor(4),tensor(0)
5318,tensor(0),tensor(3)
5319,tensor(0),tensor(0)
5320,tensor(3),tensor(0)
5321,tensor(1),tensor(0)
5322,tensor(0),tensor(0)
5323,tensor(2),tensor(0)
5324,tensor(3),tensor(4)
5325,tensor(0),tensor(0)
5326,tensor(0),tensor(0)
5327,tensor(0),tensor(0)
5328,tensor(0),tensor(0)
5329,tensor(5),tensor(1)
5330,tensor(3),tensor(0)
5331,tensor(2),tensor(2)
5332,tensor(1),tensor(0)
5333,tensor(2),tensor(0)
5334,tensor(3),tensor(0)
5335,tensor(3),tensor(1)
5336,tensor(2),tensor(3)
5337,tensor(3),tensor(2)
5338,tensor(3),tensor(2)
5339,tensor(3),tensor(0)
5340,tensor(1),tensor(0)
5341,tensor(5),tensor(2)
5342,tensor(2),tensor(0)
5343,tensor(5),tensor(5)
5344,tensor(1),tensor(0)
5345,tensor(5),tensor(2)
5346,tensor(5),tensor(1)
5347,tensor(3),tensor(0)
5348,tensor(5),tensor(0)
5349,tensor(3),tensor(0)
5350,tensor(3),tensor(0)
5351,tensor(3),tensor(2)
5352,tensor(3),tensor(4)
5353,tensor(0),tensor(0)
5354,tensor(3),tensor(2)
5355,tensor(3),tensor(0)
5356,tensor(3),tensor(1)
5357,tensor(5),tensor(2)
5358,tensor(4),tensor(1)
5359,tensor(3),tensor(0)
5360,tensor(3),tensor(2)
5361,tensor(3),tensor(0)
5362,tensor(1),tensor(0)
5363,tensor(3),tensor(2)
5364,tensor(2),tensor(0)
5365,tensor(1),tensor(0)
5366,tensor(3),tensor(0)
5367,tensor(0),tensor(2)
5368,tensor(1),tensor(2)
5369,tensor(2),tensor(3)
5370,tensor(0),tensor(2)
5371,tensor(4),tensor(0)
5372,tensor(1),tensor(1)
5373,tensor(4),tensor(2)
5374,tensor(3),tensor(0)
5375,tensor(4),tensor(0)
5376,tensor(3),tensor(3)
5377,tensor(1),tensor(0)
5378,tensor(1),tensor(0)
5379,tensor(3),tensor(3)
5380,tensor(3),tensor(0)
5381,tensor(3),tensor(3)
5382,tensor(3),tensor(0)
5383,tensor(0),tensor(0)
5384,tensor(3),tensor(0)
5385,tensor(5),tensor(4)
5386,tensor(1),tensor(1)
5387,tensor(3),tensor(0)
5388,tensor(3),tensor(3)
5389,tensor(5),tensor(2)
5390,tensor(0),tensor(2)
5391,tensor(3),tensor(0)
5392,tensor(0),tensor(0)
5393,tensor(1),tensor(2)
5394,tensor(3),tensor(2)
5395,tensor(3),tensor(0)
5396,tensor(1),tensor(1)
5397,tensor(1),tensor(4)
5398,tensor(1),tensor(4)
5399,tensor(1),tensor(1)
5400,tensor(5),tensor(2)
5401,tensor(3),tensor(4)
5402,tensor(2),tensor(2)
5403,tensor(3),tensor(2)
5404,tensor(2),tensor(0)
5405,tensor(1),tensor(0)
5406,tensor(3),tensor(0)
5407,tensor(3),tensor(5)
5408,tensor(3),tensor(2)
5409,tensor(3),tensor(0)
5410,tensor(2),tensor(2)
5411,tensor(3),tensor(0)
5412,tensor(0),tensor(0)
5413,tensor(2),tensor(0)
5414,tensor(5),tensor(4)
5415,tensor(5),tensor(0)
5416,tensor(1),tensor(0)
5417,tensor(4),tensor(5)
5418,tensor(0),tensor(4)
5419,tensor(0),tensor(2)
5420,tensor(3),tensor(0)
5421,tensor(1),tensor(0)
5422,tensor(0),tensor(2)
5423,tensor(2),tensor(2)
5424,tensor(4),tensor(2)
5425,tensor(5),tensor(1)
5426,tensor(3),tensor(5)
5427,tensor(1),tensor(1)
5428,tensor(3),tensor(2)
5429,tensor(3),tensor(2)
5430,tensor(2),tensor(1)
5431,tensor(3),tensor(0)
5432,tensor(4),tensor(4)
5433,tensor(4),tensor(2)
5434,tensor(2),tensor(0)
5435,tensor(4),tensor(0)
5436,tensor(3),tensor(0)
5437,tensor(3),tensor(0)
5438,tensor(0),tensor(0)
5439,tensor(3),tensor(1)
5440,tensor(1),tensor(0)
5441,tensor(1),tensor(4)
5442,tensor(4),tensor(2)
5443,tensor(3),tensor(1)
5444,tensor(3),tensor(2)
5445,tensor(2),tensor(1)
5446,tensor(0),tensor(0)
5447,tensor(3),tensor(2)
5448,tensor(2),tensor(4)
5449,tensor(0),tensor(0)
5450,tensor(4),tensor(3)
5451,tensor(1),tensor(0)
5452,tensor(2),tensor(5)
5453,tensor(3),tensor(0)
5454,tensor(3),tensor(0)
5455,tensor(3),tensor(4)
5456,tensor(3),tensor(0)
5457,tensor(3),tensor(1)
5458,tensor(3),tensor(2)
5459,tensor(3),tensor(2)
5460,tensor(3),tensor(4)
5461,tensor(0),tensor(1)
5462,tensor(3),tensor(5)
5463,tensor(0),tensor(4)
5464,tensor(2),tensor(0)
5465,tensor(0),tensor(4)
5466,tensor(2),tensor(0)
5467,tensor(3),tensor(0)
5468,tensor(5),tensor(1)
5469,tensor(2),tensor(1)
5470,tensor(3),tensor(4)
5471,tensor(5),tensor(0)
5472,tensor(1),tensor(0)
5473,tensor(4),tensor(2)
5474,tensor(3),tensor(0)
5475,tensor(2),tensor(2)
5476,tensor(3),tensor(1)
5477,tensor(2),tensor(1)
5478,tensor(3),tensor(1)
5479,tensor(3),tensor(4)
5480,tensor(3),tensor(0)
5481,tensor(3),tensor(0)
5482,tensor(0),tensor(0)
5483,tensor(3),tensor(3)
5484,tensor(2),tensor(0)
5485,tensor(0),tensor(4)
5486,tensor(3),tensor(2)
5487,tensor(3),tensor(0)
5488,tensor(3),tensor(2)
5489,tensor(1),tensor(1)
5490,tensor(3),tensor(0)
5491,tensor(2),tensor(0)
5492,tensor(1),tensor(1)
5493,tensor(3),tensor(0)
5494,tensor(3),tensor(1)
5495,tensor(4),tensor(2)
5496,tensor(0),tensor(1)
5497,tensor(4),tensor(0)
5498,tensor(0),tensor(3)
5499,tensor(2),tensor(0)
5500,tensor(1),tensor(1)
5501,tensor(3),tensor(1)
5502,tensor(4),tensor(0)
5503,tensor(4),tensor(0)
5504,tensor(3),tensor(0)
5505,tensor(0),tensor(0)
5506,tensor(0),tensor(0)
5507,tensor(3),tensor(2)
5508,tensor(2),tensor(2)
5509,tensor(1),tensor(0)
5510,tensor(1),tensor(1)
5511,tensor(1),tensor(2)
5512,tensor(3),tensor(0)
5513,tensor(3),tensor(0)
5514,tensor(3),tensor(0)
5515,tensor(1),tensor(0)
5516,tensor(3),tensor(0)
5517,tensor(4),tensor(0)
5518,tensor(0),tensor(0)
5519,tensor(2),tensor(2)
5520,tensor(0),tensor(0)
5521,tensor(3),tensor(0)
5522,tensor(0),tensor(1)
5523,tensor(4),tensor(0)
5524,tensor(1),tensor(1)
5525,tensor(3),tensor(0)
5526,tensor(0),tensor(0)
5527,tensor(3),tensor(2)
5528,tensor(1),tensor(1)
5529,tensor(2),tensor(0)
5530,tensor(3),tensor(2)
5531,tensor(3),tensor(2)
5532,tensor(3),tensor(2)
5533,tensor(5),tensor(0)
5534,tensor(3),tensor(2)
5535,tensor(4),tensor(0)
5536,tensor(2),tensor(3)
5537,tensor(5),tensor(5)
5538,tensor(2),tensor(0)
5539,tensor(4),tensor(0)
5540,tensor(1),tensor(2)
5541,tensor(3),tensor(0)
5542,tensor(3),tensor(4)
5543,tensor(0),tensor(0)
5544,tensor(3),tensor(1)
5545,tensor(3),tensor(4)
5546,tensor(3),tensor(2)
5547,tensor(3),tensor(1)
5548,tensor(3),tensor(2)
5549,tensor(3),tensor(3)
5550,tensor(5),tensor(2)
5551,tensor(4),tensor(2)
5552,tensor(1),tensor(0)
5553,tensor(1),tensor(1)
5554,tensor(2),tensor(0)
5555,tensor(4),tensor(2)
5556,tensor(2),tensor(1)
5557,tensor(5),tensor(5)
5558,tensor(3),tensor(1)
5559,tensor(0),tensor(2)
5560,tensor(3),tensor(2)
5561,tensor(0),tensor(0)
5562,tensor(3),tensor(4)
5563,tensor(5),tensor(2)
5564,tensor(3),tensor(2)
5565,tensor(3),tensor(2)
5566,tensor(3),tensor(0)
5567,tensor(2),tensor(1)
5568,tensor(3),tensor(2)
5569,tensor(4),tensor(2)
5570,tensor(2),tensor(2)
5571,tensor(3),tensor(0)
5572,tensor(3),tensor(2)
5573,tensor(3),tensor(3)
5574,tensor(2),tensor(4)
5575,tensor(3),tensor(1)
5576,tensor(1),tensor(0)
5577,tensor(5),tensor(2)
5578,tensor(0),tensor(0)
5579,tensor(0),tensor(0)
5580,tensor(3),tensor(2)
5581,tensor(4),tensor(0)
5582,tensor(3),tensor(1)
5583,tensor(5),tensor(2)
5584,tensor(1),tensor(1)
5585,tensor(1),tensor(0)
5586,tensor(2),tensor(0)
5587,tensor(1),tensor(3)
5588,tensor(0),tensor(4)
5589,tensor(2),tensor(1)
5590,tensor(0),tensor(0)
5591,tensor(3),tensor(0)
5592,tensor(0),tensor(2)
5593,tensor(3),tensor(2)
5594,tensor(1),tensor(0)
5595,tensor(3),tensor(2)
5596,tensor(5),tensor(2)
5597,tensor(3),tensor(1)
5598,tensor(3),tensor(0)
5599,tensor(0),tensor(0)
5600,tensor(2),tensor(1)
5601,tensor(3),tensor(0)
5602,tensor(5),tensor(2)
5603,tensor(2),tensor(0)
5604,tensor(1),tensor(1)
5605,tensor(0),tensor(2)
5606,tensor(2),tensor(0)
5607,tensor(5),tensor(0)
5608,tensor(1),tensor(2)
5609,tensor(2),tensor(2)
5610,tensor(4),tensor(2)
5611,tensor(0),tensor(0)
5612,tensor(0),tensor(2)
5613,tensor(2),tensor(4)
5614,tensor(3),tensor(0)
5615,tensor(3),tensor(0)
5616,tensor(4),tensor(4)
5617,tensor(2),tensor(0)
5618,tensor(4),tensor(2)
5619,tensor(4),tensor(2)
5620,tensor(4),tensor(2)
5621,tensor(4),tensor(0)
5622,tensor(5),tensor(2)
5623,tensor(1),tensor(1)
5624,tensor(0),tensor(1)
5625,tensor(0),tensor(2)
5626,tensor(0),tensor(0)
5627,tensor(0),tensor(2)
5628,tensor(3),tensor(2)
5629,tensor(2),tensor(2)
5630,tensor(2),tensor(1)
5631,tensor(3),tensor(0)
5632,tensor(0),tensor(1)
5633,tensor(1),tensor(1)
5634,tensor(3),tensor(2)
5635,tensor(0),tensor(2)
5636,tensor(2),tensor(3)
5637,tensor(3),tensor(0)
5638,tensor(4),tensor(0)
5639,tensor(3),tensor(1)
5640,tensor(2),tensor(0)
5641,tensor(3),tensor(0)
5642,tensor(4),tensor(0)
5643,tensor(3),tensor(0)
5644,tensor(2),tensor(2)
5645,tensor(2),tensor(0)
5646,tensor(3),tensor(2)
5647,tensor(2),tensor(1)
5648,tensor(3),tensor(2)
5649,tensor(0),tensor(0)
5650,tensor(2),tensor(2)
5651,tensor(2),tensor(1)
5652,tensor(3),tensor(3)
5653,tensor(5),tensor(1)
5654,tensor(2),tensor(0)
5655,tensor(1),tensor(2)
5656,tensor(4),tensor(0)
5657,tensor(3),tensor(2)
5658,tensor(3),tensor(2)
5659,tensor(4),tensor(2)
5660,tensor(1),tensor(2)
5661,tensor(2),tensor(2)
5662,tensor(0),tensor(2)
5663,tensor(3),tensor(1)
5664,tensor(3),tensor(0)
5665,tensor(0),tensor(0)
5666,tensor(5),tensor(4)
5667,tensor(3),tensor(2)
5668,tensor(0),tensor(0)
5669,tensor(0),tensor(1)
5670,tensor(1),tensor(2)
5671,tensor(0),tensor(1)
5672,tensor(3),tensor(0)
5673,tensor(3),tensor(0)
5674,tensor(5),tensor(0)
5675,tensor(1),tensor(0)
5676,tensor(1),tensor(0)
5677,tensor(2),tensor(4)
5678,tensor(3),tensor(2)
5679,tensor(3),tensor(4)
5680,tensor(3),tensor(0)
5681,tensor(2),tensor(0)
5682,tensor(3),tensor(4)
5683,tensor(5),tensor(1)
5684,tensor(1),tensor(1)
5685,tensor(1),tensor(0)
5686,tensor(3),tensor(0)
5687,tensor(3),tensor(4)
5688,tensor(2),tensor(2)
5689,tensor(1),tensor(0)
5690,tensor(1),tensor(1)
5691,tensor(1),tensor(2)
5692,tensor(3),tensor(0)
5693,tensor(2),tensor(0)
5694,tensor(3),tensor(2)
5695,tensor(2),tensor(0)
5696,tensor(3),tensor(0)
5697,tensor(3),tensor(5)
5698,tensor(1),tensor(0)
5699,tensor(4),tensor(0)
5700,tensor(3),tensor(2)
5701,tensor(5),tensor(4)
5702,tensor(1),tensor(1)
5703,tensor(0),tensor(0)
5704,tensor(3),tensor(0)
5705,tensor(1),tensor(1)
5706,tensor(2),tensor(0)
5707,tensor(3),tensor(2)
5708,tensor(1),tensor(0)
5709,tensor(3),tensor(0)
5710,tensor(4),tensor(0)
5711,tensor(2),tensor(0)
5712,tensor(3),tensor(4)
5713,tensor(2),tensor(2)
5714,tensor(2),tensor(2)
5715,tensor(0),tensor(0)
5716,tensor(3),tensor(5)
5717,tensor(2),tensor(2)
5718,tensor(4),tensor(0)
5719,tensor(3),tensor(0)
5720,tensor(2),tensor(0)
5721,tensor(5),tensor(2)
5722,tensor(3),tensor(0)
5723,tensor(1),tensor(0)
5724,tensor(2),tensor(1)
5725,tensor(3),tensor(3)
5726,tensor(3),tensor(0)
5727,tensor(2),tensor(1)
5728,tensor(0),tensor(2)
5729,tensor(1),tensor(0)
5730,tensor(3),tensor(3)
5731,tensor(0),tensor(0)
5732,tensor(2),tensor(2)
5733,tensor(3),tensor(2)
5734,tensor(0),tensor(0)
5735,tensor(3),tensor(0)
5736,tensor(1),tensor(1)
5737,tensor(3),tensor(1)
5738,tensor(3),tensor(2)
5739,tensor(1),tensor(0)
5740,tensor(3),tensor(4)
5741,tensor(4),tensor(2)
5742,tensor(1),tensor(0)
5743,tensor(4),tensor(2)
5744,tensor(1),tensor(0)
5745,tensor(4),tensor(4)
5746,tensor(1),tensor(0)
5747,tensor(4),tensor(0)
5748,tensor(1),tensor(2)
5749,tensor(2),tensor(1)
5750,tensor(0),tensor(1)
5751,tensor(3),tensor(0)
5752,tensor(3),tensor(3)
5753,tensor(0),tensor(0)
5754,tensor(3),tensor(0)
5755,tensor(5),tensor(2)
5756,tensor(0),tensor(4)
5757,tensor(0),tensor(0)
5758,tensor(3),tensor(2)
5759,tensor(3),tensor(4)
5760,tensor(3),tensor(2)
5761,tensor(3),tensor(2)
5762,tensor(5),tensor(0)
5763,tensor(3),tensor(0)
5764,tensor(2),tensor(1)
5765,tensor(2),tensor(2)
5766,tensor(2),tensor(1)
5767,tensor(4),tensor(2)
5768,tensor(1),tensor(1)
5769,tensor(1),tensor(3)
5770,tensor(3),tensor(0)
5771,tensor(0),tensor(0)
5772,tensor(3),tensor(5)
5773,tensor(3),tensor(2)
5774,tensor(2),tensor(0)
5775,tensor(3),tensor(0)
5776,tensor(3),tensor(2)
5777,tensor(3),tensor(0)
5778,tensor(0),tensor(2)
5779,tensor(1),tensor(0)
5780,tensor(3),tensor(0)
5781,tensor(2),tensor(1)
5782,tensor(3),tensor(0)
5783,tensor(0),tensor(1)
5784,tensor(5),tensor(2)
5785,tensor(1),tensor(2)
5786,tensor(4),tensor(0)
5787,tensor(1),tensor(0)
5788,tensor(3),tensor(2)
5789,tensor(5),tensor(2)
5790,tensor(3),tensor(0)
5791,tensor(5),tensor(2)
5792,tensor(4),tensor(0)
5793,tensor(2),tensor(0)
5794,tensor(3),tensor(2)
5795,tensor(1),tensor(1)
5796,tensor(4),tensor(3)
5797,tensor(3),tensor(0)
5798,tensor(5),tensor(0)
5799,tensor(3),tensor(2)
5800,tensor(0),tensor(0)
5801,tensor(3),tensor(2)
5802,tensor(3),tensor(2)
5803,tensor(2),tensor(0)
5804,tensor(2),tensor(2)
5805,tensor(1),tensor(2)
5806,tensor(0),tensor(0)
5807,tensor(0),tensor(0)
5808,tensor(1),tensor(4)
5809,tensor(1),tensor(1)
5810,tensor(3),tensor(0)
5811,tensor(2),tensor(2)
5812,tensor(2),tensor(1)
5813,tensor(1),tensor(0)
5814,tensor(1),tensor(2)
5815,tensor(2),tensor(0)
5816,tensor(0),tensor(0)
5817,tensor(5),tensor(1)
5818,tensor(3),tensor(1)
5819,tensor(2),tensor(0)
5820,tensor(3),tensor(0)
5821,tensor(2),tensor(1)
5822,tensor(0),tensor(2)
5823,tensor(1),tensor(2)
5824,tensor(5),tensor(2)
5825,tensor(1),tensor(0)
5826,tensor(3),tensor(0)
5827,tensor(3),tensor(2)
5828,tensor(3),tensor(4)
5829,tensor(4),tensor(2)
5830,tensor(3),tensor(0)
5831,tensor(5),tensor(4)
5832,tensor(4),tensor(0)
5833,tensor(5),tensor(2)
5834,tensor(4),tensor(0)
5835,tensor(3),tensor(0)
5836,tensor(1),tensor(0)
5837,tensor(3),tensor(2)
5838,tensor(2),tensor(1)
5839,tensor(3),tensor(0)
5840,tensor(2),tensor(2)
5841,tensor(3),tensor(0)
5842,tensor(1),tensor(2)
5843,tensor(2),tensor(0)
5844,tensor(3),tensor(4)
5845,tensor(2),tensor(1)
5846,tensor(2),tensor(2)
5847,tensor(2),tensor(0)
5848,tensor(1),tensor(0)
5849,tensor(0),tensor(0)
5850,tensor(3),tensor(0)
5851,tensor(5),tensor(2)
5852,tensor(2),tensor(2)
5853,tensor(4),tensor(0)
5854,tensor(4),tensor(2)
5855,tensor(5),tensor(1)
5856,tensor(2),tensor(1)
5857,tensor(3),tensor(2)
5858,tensor(2),tensor(2)
5859,tensor(0),tensor(0)
5860,tensor(3),tensor(0)
5861,tensor(1),tensor(1)
5862,tensor(5),tensor(2)
5863,tensor(0),tensor(1)
5864,tensor(3),tensor(4)
5865,tensor(3),tensor(2)
5866,tensor(0),tensor(2)
5867,tensor(2),tensor(0)
5868,tensor(0),tensor(0)
5869,tensor(5),tensor(1)
5870,tensor(1),tensor(0)
5871,tensor(3),tensor(1)
5872,tensor(0),tensor(1)
5873,tensor(3),tensor(1)
5874,tensor(0),tensor(0)
5875,tensor(3),tensor(4)
5876,tensor(4),tensor(0)
5877,tensor(3),tensor(2)
5878,tensor(5),tensor(1)
5879,tensor(3),tensor(2)
5880,tensor(2),tensor(0)
5881,tensor(3),tensor(0)
5882,tensor(2),tensor(3)
5883,tensor(0),tensor(0)
5884,tensor(5),tensor(1)
5885,tensor(2),tensor(0)
5886,tensor(2),tensor(2)
5887,tensor(2),tensor(2)
5888,tensor(1),tensor(0)
5889,tensor(3),tensor(3)
5890,tensor(2),tensor(2)
5891,tensor(3),tensor(2)
5892,tensor(2),tensor(1)
5893,tensor(3),tensor(0)
5894,tensor(3),tensor(2)
5895,tensor(0),tensor(1)
5896,tensor(4),tensor(4)
5897,tensor(5),tensor(0)
5898,tensor(3),tensor(4)
5899,tensor(2),tensor(5)
5900,tensor(0),tensor(2)
5901,tensor(3),tensor(2)
5902,tensor(5),tensor(3)
5903,tensor(2),tensor(2)
5904,tensor(4),tensor(0)
5905,tensor(4),tensor(0)
5906,tensor(2),tensor(2)
5907,tensor(1),tensor(2)
5908,tensor(3),tensor(1)
5909,tensor(3),tensor(1)
5910,tensor(2),tensor(4)
5911,tensor(5),tensor(0)
5912,tensor(3),tensor(0)
5913,tensor(1),tensor(5)
5914,tensor(1),tensor(0)
5915,tensor(3),tensor(0)
5916,tensor(4),tensor(2)
5917,tensor(0),tensor(0)
5918,tensor(3),tensor(0)
5919,tensor(3),tensor(2)
5920,tensor(4),tensor(0)
5921,tensor(1),tensor(0)
5922,tensor(3),tensor(1)
5923,tensor(3),tensor(0)
5924,tensor(3),tensor(0)
5925,tensor(0),tensor(2)
5926,tensor(2),tensor(0)
5927,tensor(3),tensor(1)
5928,tensor(3),tensor(2)
5929,tensor(3),tensor(0)
5930,tensor(3),tensor(3)
5931,tensor(0),tensor(0)
5932,tensor(3),tensor(0)
5933,tensor(4),tensor(0)
5934,tensor(3),tensor(4)
5935,tensor(3),tensor(2)
5936,tensor(3),tensor(5)
5937,tensor(3),tensor(2)
5938,tensor(0),tensor(2)
5939,tensor(1),tensor(1)
5940,tensor(3),tensor(0)
5941,tensor(0),tensor(0)
5942,tensor(4),tensor(0)
5943,tensor(0),tensor(3)
5944,tensor(3),tensor(1)
5945,tensor(0),tensor(0)
5946,tensor(1),tensor(0)
5947,tensor(1),tensor(0)
5948,tensor(4),tensor(2)
5949,tensor(1),tensor(2)
5950,tensor(3),tensor(1)
5951,tensor(3),tensor(1)
5952,tensor(2),tensor(0)
5953,tensor(3),tensor(0)
5954,tensor(5),tensor(1)
5955,tensor(2),tensor(4)
5956,tensor(1),tensor(0)
5957,tensor(2),tensor(0)
5958,tensor(0),tensor(2)
5959,tensor(3),tensor(0)
5960,tensor(1),tensor(1)
5961,tensor(3),tensor(0)
5962,tensor(3),tensor(4)
5963,tensor(3),tensor(0)
5964,tensor(1),tensor(0)
5965,tensor(0),tensor(0)
5966,tensor(4),tensor(2)
5967,tensor(4),tensor(4)
5968,tensor(0),tensor(0)
5969,tensor(2),tensor(0)
5970,tensor(3),tensor(0)
5971,tensor(3),tensor(2)
5972,tensor(2),tensor(4)
5973,tensor(3),tensor(2)
5974,tensor(3),tensor(2)
5975,tensor(4),tensor(0)
5976,tensor(1),tensor(1)
5977,tensor(3),tensor(0)
5978,tensor(3),tensor(0)
5979,tensor(2),tensor(0)
5980,tensor(4),tensor(0)
5981,tensor(3),tensor(1)
5982,tensor(3),tensor(2)
5983,tensor(1),tensor(0)
5984,tensor(1),tensor(0)
5985,tensor(0),tensor(0)
5986,tensor(3),tensor(4)
5987,tensor(0),tensor(0)
5988,tensor(3),tensor(1)
5989,tensor(3),tensor(2)
5990,tensor(1),tensor(1)
5991,tensor(3),tensor(2)
5992,tensor(4),tensor(0)
5993,tensor(1),tensor(1)
5994,tensor(2),tensor(4)
5995,tensor(5),tensor(1)
5996,tensor(1),tensor(4)
5997,tensor(2),tensor(2)
5998,tensor(5),tensor(2)
5999,tensor(3),tensor(4)
6000,tensor(4),tensor(2)
6001,tensor(2),tensor(2)
6002,tensor(2),tensor(2)
6003,tensor(2),tensor(0)
6004,tensor(5),tensor(2)
6005,tensor(3),tensor(0)
6006,tensor(2),tensor(0)
6007,tensor(3),tensor(0)
6008,tensor(2),tensor(0)
6009,tensor(1),tensor(2)
6010,tensor(4),tensor(1)
6011,tensor(4),tensor(0)
6012,tensor(3),tensor(0)
6013,tensor(3),tensor(2)
6014,tensor(0),tensor(0)
6015,tensor(3),tensor(0)
6016,tensor(2),tensor(0)
6017,tensor(3),tensor(2)
6018,tensor(3),tensor(0)
6019,tensor(4),tensor(0)
6020,tensor(0),tensor(0)
6021,tensor(0),tensor(1)
6022,tensor(1),tensor(0)
6023,tensor(3),tensor(1)
6024,tensor(3),tensor(1)
6025,tensor(3),tensor(4)
6026,tensor(2),tensor(0)
6027,tensor(3),tensor(2)
6028,tensor(0),tensor(1)
6029,tensor(5),tensor(2)
6030,tensor(3),tensor(2)
6031,tensor(0),tensor(0)
6032,tensor(1),tensor(0)
6033,tensor(2),tensor(2)
6034,tensor(1),tensor(3)
6035,tensor(3),tensor(0)
6036,tensor(3),tensor(0)
6037,tensor(2),tensor(2)
6038,tensor(3),tensor(2)
6039,tensor(5),tensor(2)
6040,tensor(3),tensor(2)
6041,tensor(3),tensor(0)
6042,tensor(4),tensor(2)
6043,tensor(2),tensor(2)
6044,tensor(2),tensor(4)
6045,tensor(5),tensor(2)
6046,tensor(3),tensor(4)
6047,tensor(1),tensor(0)
6048,tensor(3),tensor(4)
6049,tensor(2),tensor(0)
6050,tensor(2),tensor(1)
6051,tensor(1),tensor(1)
6052,tensor(1),tensor(0)
6053,tensor(2),tensor(2)
6054,tensor(4),tensor(0)
6055,tensor(0),tensor(0)
6056,tensor(2),tensor(2)
6057,tensor(5),tensor(0)
6058,tensor(3),tensor(2)
6059,tensor(0),tensor(2)
6060,tensor(3),tensor(2)
6061,tensor(3),tensor(3)
6062,tensor(2),tensor(0)
6063,tensor(1),tensor(0)
6064,tensor(3),tensor(2)
6065,tensor(3),tensor(4)
6066,tensor(3),tensor(4)
6067,tensor(1),tensor(0)
6068,tensor(3),tensor(2)
6069,tensor(1),tensor(2)
6070,tensor(3),tensor(2)
6071,tensor(4),tensor(4)
6072,tensor(3),tensor(1)
6073,tensor(1),tensor(2)
6074,tensor(5),tensor(0)
6075,tensor(1),tensor(1)
6076,tensor(2),tensor(0)
6077,tensor(3),tensor(4)
